"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Title 2","Title 2 Length","Title 2 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Description 2","Meta Description 2 Length","Meta Description 2 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://albaniavisit.com/sq/akomodimi/amfora-hotel-spa/","text/html; charset=UTF-8","200","OK","Indexable","","Amfora Hotel & Spa | Vizitoni Shqipërinë","40","358","","0","0","Amfora Hotel & Spa shquhet si një destinacion kryesor për udhëtarët që kërkojnë relaksim dhe komoditet në Durrës.","113","707","","0","0","","0","Amfora Hotel & Spa","18","Turne pranë Durrësit","20","Dhomat","6","Kapitulli 6","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/amfora-hotel-spa/","","","","","","990880","121226","121226","47.240","","6331","1006","6.293","61.020","Normal","4.722","4","3","","185","93","0","4.630","415","190","0","26","23","0","","","","","2fb63008ceee917a66c204fbcc9fabd1","12.434","Tue, 14 Oct 2025 01:14:00 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/amfora-hotel-spa/","2025-10-13 20:13:47"
"https://albaniavisit.com/sq/akomodimi/hotel-vila-zeus/","text/html; charset=UTF-8","200","OK","Indexable","","Hotel Vila Zeus | Vizitoni Shqipërinë","37","318","","0","0","Hotel Vila Zeus shquhet si një zgjedhje kryesore për udhëtarët që kërkojnë komoditet dhe rehati pranë aeroportit të Tiranës.","124","753","","0","0","","0","Hotel Vila Zeus","15","Turne prane Rinasit","19","Dhomat","6","Kapitulli 6","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/hotel-vila-zeus/","","","","","","964306","120512","120512","46.961","","6221","992","6.271","59.705","Fairly Hard","4.780","4","3","","195","98","0","4.880","415","193","0","17","14","0","","","","","75d9a5d7de12c9f686fb6039cd87d595","12.956","Tue, 14 Oct 2025 01:14:00 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/hotel-vila-zeus/","2025-10-13 20:13:48"
"https://albaniavisit.com/sq/akomodimi/hotel-kulm/","text/html; charset=UTF-8","200","OK","Indexable","","Hotel Peaky | Vizitoni Shqipërinë","33","289","","0","0","Hotel Peaky shfaqet si një zgjedhje e shquar për udhëtarët që kërkojnë rehati dhe komoditet në zemër të Durrësit.","113","691","","0","0","","0","Hotel Peaky","11","Turne pranë Durrësit","20","Dhomat","6","Kapitulli 6","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/hotel-kulm/","","","","","","977114","119376","119376","46.519","","6345","1012","6.270","60.978","Normal","4.828","4","3","","201","101","0","5.030","415","191","0","17","14","0","","","","","4ec8fc7b064b85d900d0033232c4f00f","12.798","Tue, 14 Oct 2025 01:14:02 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/hotel-kulm/","2025-10-13 20:13:49"
"https://albaniavisit.com/sq/akomodimi/apartament-top-lule/","text/html; charset=UTF-8","200","OK","Indexable","","Apartament The Flower Cannon | Vizitoni Shqipërinë","50","466","","0","0","Apartamenti The Flower Cannon është një zgjedhje kryesore për udhëtarët që kërkojnë rehati dhe komoditet në Sarandë.","116","737","","0","0","","0","Apartament The Flower Cannon","28","Turne pranë Sarandës","20","Dhomat","6","Kapitulli 6","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/apartament-top-lule/","","","","","","965374","119174","119174","46.440","","6051","964","6.277","58.373","Fairly Hard","4.663","4","3","","221","111","0","5.530","415","194","0","20","17","0","","","","","ce3630b52702d5ceb69342185fbeb6cb","10.642","Tue, 14 Oct 2025 01:14:08 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/apartament-top-lule/","2025-10-13 20:13:57"
"https://albaniavisit.com/sq/akomodimi/fantazi-hoteli/","text/html; charset=UTF-8","200","OK","Indexable","","Hotel Fantazi | Vizitoni Shqipërinë","35","301","","0","0","Hotel Fantasy shfaqet si një zgjedhje e shquar për udhëtarët që kërkojnë një përzierje komoditeti dhe komoditeti në Gjirokastër.","128","776","","0","0","","0","Hotel Fantazi","13","Turne pranë Gjirokastrës","24","Dhomat","6","Kapitulli 6","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/fantazi-hoteli/","","","","","","984008","120090","120090","46.797","","6318","1004","6.293","60.077","Normal","4.771","4","3","","181","91","0","4.530","415","193","0","20","17","0","","","","","36854ac208c4d9b038cfebd6d2b49a33","11.936","Tue, 14 Oct 2025 01:14:11 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/fantazi-hoteli/","2025-10-13 20:13:59"
"https://albaniavisit.com/sq/akomodimi/bujtina-piqem/","text/html; charset=UTF-8","200","OK","Indexable","","Bujtina Piqem | Vizitoni Shqipërinë","35","307","","0","0","Guest House Bake shfaqet si një vendstrehim i qetë për udhëtarët që kërkojnë qetësinë e pamjeve malore dhe komoditetin e komoditeteve moderne.","142","903","","0","0","","0","Bujtina Piqe","12","Turne pranë Gjirokastrës","24","Dhomat","6","Kapitulli 6","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/bujtina-piqem/","","","","","","976294","120597","120597","46.995","","6317","1002","6.304","59.534","Fairly Hard","4.823","4","3","","229","115","0","5.720","415","192","0","17","14","0","","","","","5f9756a129d168b250c9c9cef43074b4","10.263","Tue, 14 Oct 2025 01:14:14 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/bujtina-piqem/","2025-10-13 20:14:04"
"https://albaniavisit.com/sq/akomodimi/apartamentin-e-gjelber/","text/html; charset=UTF-8","200","OK","Indexable","","Apartamenti Gjelbër | Vizitoni Shqipërinë","41","363","","0","0","Zbuloni hijeshinë e The Green Apartment, një strehë e qetë e vendosur në zemër të Golemit, që ofron pamje mahnitëse të kopshtit dhe një largësi guri nga brigjet e pacenuara të plazhit Qerret dhe plazhit të Golemit.","214","1297","","0","0","","0","Apartamenti Gjelbër","19","Turne pranë Golemit","19","Kapitulli 6","11","","0","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/apartamentin-e-gjelber/","","","","","","966452","119663","119663","46.631","","6177","978","6.316","58.822","Fairly Hard","4.733","4","3","","193","97","0","4.830","415","191","0","20","17","0","","","","","629c0639e6809c6f10b9664611b1ca6","9.417","Tue, 14 Oct 2025 01:14:15 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/apartamentin-e-gjelber/","2025-10-13 20:14:05"
"https://albaniavisit.com/sq/akomodimi/spa-hotel-amara/","text/html; charset=UTF-8","200","OK","Indexable","","Amara Hotel & SPA | Vizitoni Shqipërinë","39","355","","0","0","Amara Hotel & SPA qëndron si një fener luksi dhe relaksi në zemër të Durrësit, vetëm disa hapa larg plazhit të pacenuar të Durrësit.","132","797","","0","0","","0","Amara Hotel & SPA","17","Turne pranë Durrësit","20","Dhomat","6","Kapitulli 6","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/spa-hotel-amara/","","","","","","992118","121981","121981","47.534","","6372","1009","6.315","60.155","Normal","4.760","4","3","","185","93","0","4.630","415","194","0","23","20","0","","","","","fcbc593447dd7584359aa343f317ea8b","5.421","Tue, 14 Oct 2025 01:14:18 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/spa-hotel-amara/","2025-10-13 20:14:13"
"https://albaniavisit.com/sq/akomodimi/hotel-vd-roleks/","text/html; charset=UTF-8","200","OK","Indexable","","Hotel VD Roleks | Vizitoni Shqipërinë","37","325","","0","0","Hotel VD Roleks shfaqet si një zgjedhje e shquar për udhëtarët që kërkojnë një përzierje komoditeti dhe komoditeti në Vlorë.","124","751","","0","0","","0","Hotel VD Roleks","15","Turne pranë Vlorës","18","Dhomat","6","Kapitulli 6","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/hotel-vd-roleks/","","","","","","982371","121687","121687","47.419","","6416","1015","6.321","61.283","Normal","4.839","4","3","","189","95","0","4.730","415","194","0","20","17","0","","","","","cb034fba4ece208d49d19f6d06d0c379","6.139","Tue, 14 Oct 2025 01:14:21 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/hotel-vd-roleks/","2025-10-13 20:14:15"
"https://albaniavisit.com/sq/akomodimi/hotel-trashegimtare/","text/html; charset=UTF-8","200","OK","Indexable","","Hotel HEIRESS | Vizitoni Shqipërinë","35","312","","0","0","Hoteli HEIRESS shfaqet si një zgjedhje e shquar për udhëtarët që kërkojnë një kombinim të rehatisë dhe komoditetit në Sarandë.","126","780","","0","0","","0","Hotel HEIRESS","13","Turne pranë Sarandës","20","Dhomat","6","Kapitulli 6","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/hotel-trashegimtare/","","","","","","958975","119538","119538","46.582","","6273","995","6.305","60.515","Normal","4.847","4","3","","217","109","0","5.430","415","193","0","14","11","0","","","","","540fa5e9f0b0462d96f490a2f57878f2","8.125","Tue, 14 Oct 2025 01:14:25 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/hotel-trashegimtare/","2025-10-13 20:14:17"
"https://albaniavisit.com/sq/akomodimi/fllad-resort-spa-durres/","text/html; charset=UTF-8","200","OK","Indexable","","Fllad Resort & SPA Durres | Vizitoni Shqipërinë","47","412","","0","0","Fllad Resort & SPA Durrësi shfaqet si një destinacion kryesor për udhëtarët që kërkojnë një përzierje luksi dhe argëtimi në brigjet e Golemit të mbuluar nga dielli.","164","970","","0","0","","0","Flad Resort & SPA Durres","24","Turne pranë Golemit","19","Dhomat","6","Kapitulli 6","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/fllad-resort-spa-durres/","","","","","","986668","121856","121856","47.485","","6374","1005","6.342","61.101","Normal","4.772","4","3","","231","116","0","5.770","415","192","0","23","20","0","","","","","1364cc5014fe38910b63c76f0a2c3c4","9.539","Tue, 14 Oct 2025 01:14:27 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/fllad-resort-spa-durres/","2025-10-13 20:14:18"
"https://albaniavisit.com/sq/akomodimi/hotel-rezidenca-desaret/","text/html; charset=UTF-8","200","OK","Indexable","","Hotel Rezidenca Desaret | Vizitoni Shqipërinë","45","402","","0","0","Hotel Rezidenca Desaret shfaqet si një zgjedhje kryesore për udhëtarët që kërkojnë një përzierje komoditeti dhe komoditeti në zemër të Beratit, vetëm 450 metra nga qyteti i vjetër magjepsës.","190","1158","","0","0","","0","Hotel Rezidenca Desaret","23","Turne afer Beratit","18","Dhomat","6","Kapitulli 6","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/hotel-rezidenca-desaret/","","","","","","973516","120146","120146","46.819","","6238","999","6.244","59.045","Fairly Hard","4.767","4","3","","203","102","0","5.080","415","189","0","17","14","0","","","","","f28972603ec3f5d2dc4e07c7077b8109","12.233","Tue, 14 Oct 2025 01:14:33 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/hotel-rezidenca-desaret/","2025-10-13 20:14:21"
"https://albaniavisit.com/sq/akomodimi/hotel-auto-grill-roberti/","text/html; charset=UTF-8","200","OK","Indexable","","Hotel Auto Grill Roberti | Vizitoni Shqipërinë","46","387","","0","0","Hotel Auto Grill Roberti shquhet si një destinacion kryesor për udhëtarët që kërkojnë rehati dhe komoditet në Tepelenë.","119","724","","0","0","","0","Hotel Auto Grill Roberti","24","Turne pranë Tepelenës","21","Dhomat","6","Kapitulli 6","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/hotel-auto-grill-roberti/","","","","","","981358","120008","120008","46.765","","6196","987","6.278","59.390","Fairly Hard","4.683","4","3","","199","100","0","4.980","415","194","0","20","17","0","","","","","7bb0f1d6bd7025b9763aef2333bde614","8.964","Tue, 14 Oct 2025 01:14:35 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/hotel-auto-grill-roberti/","2025-10-13 20:14:26"
"https://albaniavisit.com/sq/akomodimi/vh-eurotar-tirane-hotel-kongresi-tirane-spa/","text/html; charset=UTF-8","200","OK","Indexable","","VH Eurostar Tirana Hotel Congress & Tirana Spa | Vizitoni Shqipërinë","68","611","","0","0","VH Eurostar Tirana Hotel Congress & Tirana Spa shquhet si një destinacion kryesor për udhëtarët që kërkojnë një përzierje komoditeti dhe komoditeti në zemër të Tiranës.","168","1038","","0","0","","0","VH Eurostar Tirana Hotel Congress & Tirana Spa","46","Turne afer Tiranes","18","Dhomat","6","Kapitulli 6","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/vh-eurotar-tirane-hotel-kongresi-tirane-spa/","","","","","","998707","121126","121126","47.201","","6451","1016","6.349","60.343","Normal","4.797","4","3","","215","108","0","5.380","415","193","0","22","20","0","","","","","cd21c78eb2142dddab0d80e392b74473","8.743","Tue, 14 Oct 2025 01:14:37 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/vh-eurotar-tirane-hotel-kongresi-tirane-spa/","2025-10-13 20:14:28"
"https://albaniavisit.com/sq/akomodimi/suita-hotelesh-me-shkelqim/","text/html; charset=UTF-8","200","OK","Indexable","","Glow Boutique Hotel & Suites | Vizitoni Shqipërinë","50","442","","0","0","Glow Boutique Hotel & Suites qëndron si një mrekulli moderne në Sarandë, i pozicionuar me akses kryesor si në plazhin Flamingo ashtu edhe në plazhin Mango.","155","975","","0","0","","0","Glow Boutique Hotel & Suites","28","Turne pranë Sarandës","20","Kapitulli 6","11","","0","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/suita-hotelesh-me-shkelqim/","","","","","","988255","121125","121125","47.200","","6304","999","6.310","60.217","Normal","4.719","4","3","","217","109","0","5.430","415","190","0","23","20","0","","","","","dd509b1f615acbb79a7e7f6bef628a11","6.348","Tue, 14 Oct 2025 01:14:39 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/suita-hotelesh-me-shkelqim/","2025-10-13 20:14:33"
"https://albaniavisit.com/sq/akomodimi/resort-universitar/","text/html; charset=utf-8","200","OK","Indexable","","Univers Resort | Vizitoni Shqipërinë","36","312","","0","0","Univers Resort shfaqet si një destinacion i dalluar për udhëtarët që kërkojnë një kombinim të rehatisë dhe komoditetit në Elbasan.","130","790","","0","0","","0","Univers Resort","14","Turne prane Elbasanit","21","Dhomat","6","Kapitulli 6","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/resort-universitar/","","","","","","969318","120425","120425","46.928","","6289","996","6.314","60.444","Normal","4.823","4","3","","207","104","0","5.180","415","191","0","17","14","0","","","","","befbcea914bbeba61874d7fbc683b78c","0.294","Tue, 14 Oct 2025 00:19:19 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/resort-universitar/","2025-10-13 20:14:43"
"https://albaniavisit.com/sq/akomodimi/hotel-i-madh-i-qytetit-te-bardhe/","text/html; charset=UTF-8","200","OK","Indexable","","Hotel Grand White City | Vizitoni Shqipërinë","44","385","","0","0","Hoteli Grand White City shfaqet si një zgjedhje e shquar për udhëtarët që kërkojnë një përzierje komoditeti dhe komoditeti në zemrën historike të Beratit.","154","926","","0","0","","0","Hotel Grand White City","22","Turne afer Beratit","18","Dhomat","6","Kapitulli 6","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/hotel-i-madh-i-qytetit-te-bardhe/","","","","","","971732","119570","119570","46.594","","6235","993","6.279","58.616","Fairly Hard","4.778","4","3","","215","108","0","5.380","415","195","0","17","14","0","","","","","8cff8773db064fc368b7743755e0069b","8.050","Tue, 14 Oct 2025 01:14:45 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/hotel-i-madh-i-qytetit-te-bardhe/","2025-10-13 20:14:37"
"https://albaniavisit.com/sq/akomodimi/divan-hoteli/","text/html; charset=UTF-8","200","OK","Indexable","","Hotel Sofo | Vizitoni Shqipërinë","32","276","","0","0","Hotel Sofo qëndron si një vendstrehim i qetë në Llogara, duke u ofruar miqve një përzierje komoditeti dhe komoditeti me gamën e komoditeteve.","141","877","","0","0","","0","Hotel Sofo","10","Turne prane Llogarase","21","Dhomat","6","Kapitulli 6","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/divan-hoteli/","","","","","","989596","121341","121341","47.285","","6158","986","6.245","58.910","Fairly Hard","4.624","4","3","","191","96","0","4.780","415","190","0","26","23","0","","","","","60822c7f0f3e13d2e04d49119d77eeb0","9.484","Tue, 14 Oct 2025 01:14:50 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/divan-hoteli/","2025-10-13 20:14:41"
"https://albaniavisit.com/sq/akomodimi/vendpushimi-mbreteror-lindor/","text/html; charset=UTF-8","200","OK","Indexable","","Royal East Resort | Vizitoni Shqipërinë","39","337","","0","0","Royal East Resort shquhet si një zgjedhje e dalluar për udhëtarët që kërkojnë rehati dhe komoditet në Tiranë, që ndodhet vetëm 7.","129","791","","0","0","","0","Royal East Resort","17","Turne afer Tiranes","18","Dhomat","6","Kapitulli 6","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/vendpushimi-mbreteror-lindor/","","","","","","1000622","121464","121464","47.332","","6461","1030","6.273","61.633","Normal","4.761","4","3","","205","103","0","5.130","415","192","0","26","23","0","","","","","7b2728d2330fc2799529354092a22a1b","8.280","Tue, 14 Oct 2025 01:14:52 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/vendpushimi-mbreteror-lindor/","2025-10-13 20:14:44"
"https://albaniavisit.com/sq/akomodimi/hotel-alpin-llogara/","text/html; charset=UTF-8","200","OK","Indexable","","Hotel Alpin Llogara | Vizitoni Shqipërinë","41","352","","0","0","Hotel Alpin Llogara shfaqet si një zgjedhje e shquar për udhëtarët që kërkojnë një përzierje të rehatisë dhe aventurës në zemër të Llogarasë, e vendosur 41 km nga Kuzum Baba historike.","184","1133","","0","0","","0","Hotel Alpin Llogara","19","Turne prane Llogarase","21","Dhomat","6","Kapitulli 6","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/hotel-alpin-llogara/","","","","","","975457","120297","120297","46.878","","6296","1002","6.283","59.126","Fairly Hard","4.818","4","3","","221","111","0","5.530","415","189","0","17","14","0","","","","","67cc7246ebe2284aa54538624fab42ae","7.320","Tue, 14 Oct 2025 01:14:54 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/hotel-alpin-llogara/","2025-10-13 20:14:47"
"https://albaniavisit.com/sq/akomodimi/apartamente-me-tarraca-te-gjelbra-tirane/","text/html; charset=UTF-8","200","OK","Indexable","","Apartamente Gjelbër Tarracë Tiranë | Vizitoni Shqipërinë","56","505","","0","0","Green Terrace Apartments Tirana shfaqet si një zgjedhje kryesore për udhëtarët që kërkojnë komoditetin e shtëpisë me luksin e komoditeteve moderne në zemër të Tiranës.","167","1047","","0","0","","0","Apartamente Gjelbër Tarracë Tiranë","34","Turne afer Tiranes","18","Dhomat","6","Kapitulli 6","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/apartamente-me-tarraca-te-gjelbra-tirane/","","","","","","980203","122263","122263","47.644","","6397","1011","6.327","60.228","Normal","4.817","4","3","","203","102","0","5.080","415","190","0","23","20","0","","","","","b6c248b745680b73dddb83786dd67293","9.260","Tue, 14 Oct 2025 01:15:00 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/apartamente-me-tarraca-te-gjelbra-tirane/","2025-10-13 20:14:51"
"https://albaniavisit.com/sq/akomodimi/hotel-fieri/","text/html; charset=UTF-8","200","OK","Indexable","","Hotel Fieri | Vizitoni Shqipërinë","33","274","","0","0","Në zemër të Fierit, pak larg nga sheshi i gjallë Nënë Tereza, Hotel Fieri qëndron si një zgjedhje kryesore për udhëtarët që kërkojnë rehati dhe komoditet.","154","916","","0","0","","0","Hotel Fieri","11","Turne prane Fierit","18","Dhomat","6","Kapitulli 6","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/hotel-fieri/","","","","","","982927","119729","119729","46.656","","6377","1007","6.333","60.738","Normal","4.806","4","3","","225","113","0","5.620","415","191","0","17","14","0","","","","","6ce602e438d5e38b0d751c3edd25b229","16.088","Tue, 14 Oct 2025 01:15:10 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/hotel-fieri/","2025-10-13 20:14:54"
"https://albaniavisit.com/sq/akomodimi/hotel-teuta/","text/html; charset=UTF-8","200","OK","Indexable","","Hotel Teuta | Vizitoni Shqipërinë","33","287","","0","0","Hotel Teuta shfaqet si një zgjedhje e shquar për udhëtarët që kërkojnë rehati dhe komoditet në zemër të Sarandës, Qarku i Vlorës.","129","791","","0","0","","0","Hotel Teuta","11","Turne pranë Sarandës","20","Kapitulli 6","11","","0","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/hotel-teuta/","","","","","","981169","121102","121102","47.191","","6314","993","6.359","60.243","Normal","4.748","4","3","","221","111","0","5.530","415","192","0","23","20","0","","","","","1423078df24417abdb9d56f198f1d66c","16.607","Tue, 14 Oct 2025 01:15:12 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/hotel-teuta/","2025-10-13 20:14:55"
"https://albaniavisit.com/sq/akomodimi/boutique-hotel-vila-eden/","text/html; charset=UTF-8","200","OK","Indexable","","Hotel Boutique Vila Eden | Vizitoni Shqipërinë","46","402","","0","0","Vila Eden Boutique Hotel shfaqet si një zgjedhje e shquar për udhëtarët që kërkojnë një përzierje komoditeti, komoditeti dhe një prekje luksi në Korçë.","151","904","","0","0","","0","Hotel Boutique Vila Eden","24","Turne pranë Korçës","18","Dhomat","6","Kapitulli 6","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/boutique-hotel-vila-eden/","","","","","","985634","119958","119958","46.746","","6344","1007","6.300","60.152","Normal","4.780","4","3","","229","115","0","5.720","415","190","0","20","17","0","","","","","fd90d9bc7edb00c9139f84b889f272dc","16.547","Tue, 14 Oct 2025 01:15:17 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/boutique-hotel-vila-eden/","2025-10-13 20:15:01"
"https://albaniavisit.com/sq/akomodimi/kalaja-konti/","text/html; charset=UTF-8","200","OK","Indexable","","Kalaja Konti | Vizitoni Shqipërinë","34","290","","0","0","Kalaja Konti shfaqet si një zgjedhje e shquar për udhëtarët që kërkojnë një përzierje komoditeti dhe komoditeti në Tiranë.","122","735","","0","0","","0","Kalaja Konti","12","Turne afer Tiranes","18","Dhomat","6","Kapitulli 6","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/kalaja-konti/","","","","","","983560","120393","120393","46.915","","6325","1010","6.262","60.625","Normal","4.770","4","3","","207","104","0","5.180","415","191","0","20","17","0","","","","","83959d59339314f8a2c1bec1fd6081c8","12.873","Tue, 14 Oct 2025 01:15:19 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/kalaja-konti/","2025-10-13 20:15:06"
"https://albaniavisit.com/sq/akomodimi/jons-apartament-nen-cati/","text/html; charset=UTF-8","200","OK","Indexable","","Penthouse Jon | Vizitoni Shqipërinë","35","316","","0","0","Jon's Penthouse shfaqet si një zgjedhje kryesore për udhëtarët që kërkojnë një përzierje komoditeti dhe komoditeti në zemër të Sarandës.","136","838","","0","0","","0","Penthouse Jon","13","Turne pranë Sarandës","20","Dhomat","6","Kapitulli 6","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/jons-apartament-nen-cati/","","","","","","973298","120332","120332","46.891","","6339","1007","6.295","60.220","Normal","4.808","4","3","","201","101","0","5.030","415","189","0","20","17","0","","","","","80249680628edbc5f07a8960429e29b5","8.498","Tue, 14 Oct 2025 01:15:20 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/jons-apartament-nen-cati/","2025-10-13 20:15:12"
"https://albaniavisit.com/sq/akomodimi/ames-hotel-spa/","text/html; charset=UTF-8","200","OK","Indexable","","Ames Hotel & SPA | Vizitoni Shqipërinë","38","347","","0","0","Ames Hotel & SPA qëndron si një fener komforti dhe luksi në Vlorë, vetëm një largësi nga plazhi i pacenuar i Vlorës.","116","698","","0","0","","0","Ames Hotel & SPA","16","Turne pranë Vlorës","18","Dhomat","6","Kapitulli 6","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/ames-hotel-spa/","","","","","","992526","121774","121774","47.453","","6345","1008","6.295","60.766","Normal","4.729","4","3","","229","115","0","5.720","415","192","0","23","20","0","","","","","6bc8b292bd22ccb4d367eb74b38259a4","8.974","Tue, 14 Oct 2025 01:15:21 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/ames-hotel-spa/","2025-10-13 20:15:12"
