id,object_type,slug,seo_title,seo_description,is_pillar_content,focus_keyword,seo_score,robots,advanced_robots,canonical_url,primary_term,schema_data,social_facebook_thumbnail,social_facebook_title,social_facebook_description,social_twitter_thumbnail,social_twitter_title,social_twitter_description,redirect_to,redirect_type
"120582","post","george-apartments2023-2","","","no","","","","","","","","","","","","","","",""
"120592","post","orikum-apartment","","","no","","","","","","","","","","","","","","",""
"120598","post","pelinku-apartment","","","no","","","","","","","","","","","","","","",""
"120608","post","simadhes","","","no","","","","","","","","","","","","","","",""
"120618","post","villa-lindja-diellit","","","no","","","","","","","","","","","","","","",""
"120626","post","tranquil-urban-space","","","no","","","","","","","","","","","","","","",""
"120636","post","jonis-apartment-in-pogradec","","","no","","","","","","","","","","","","","","",""
"120648","post","aliajs-guest-house","","","no","","","","","","","","","","","","","","",""
"120661","post","prime-apartment","","","no","","","","","","","","","","","","","","",""
"120671","post","vlora-3d-guesthouse","","","no","","","","","","","","","","","","","","",""
"120681","post","bujtina-bezhani-gjinar","","","no","","","","","","","","","","","","","","",""
"120691","post","vila-vellezrit-kapaj","","","no","","","","","","","","","","","","","","",""
"120702","post","apartment-with-garden-in-the-center-of-durres","","","no","","","","","","","","","","","","","","",""
"120712","post","city-center-private-room-near-scanderbeg-square","","","no","","","","","","","","","","","","","","",""
"120719","post","the-duke-apartment-vlore","","","no","","","","","","","","","","","","","","",""
"120726","post","ovis-home","","","no","","","","","","","","","","","","","","",""
"120736","post","nice-quite-appartament-5-2","","","no","","","","","","","","","","","","","","",""
"120746","post","vila-zambaku","","","no","","","","","","","","","","","","","","",""
"120752","post","gjiri-i-lalezit-durres","","","no","","","","","","","","","","","","","","",""
"120762","post","allonia-house","","","no","","","","","","","","","","","","","","",""
"120772","post","square-inn-komuna","","","no","","","","","","","","","","","","","","",""
"120782","post","hotel-flavia","","","no","","","","","","","","","","","","","","",""
"120789","post","apartament-uj-i-ftot-vlore","","","no","","","","","","","","","","","","","","",""
"120799","post","velvet-vista-luxury-apartment-1057","","","no","","","","","","","","","","","","","","",""
"120802","post","orange-by-the-sea","","","no","","","","","","","","","","","","","","",""
"120812","post","studio-6","","","no","","","","","","","","","","","","","","",""
"120813","post","apartemente-oslo","","","no","","","","","","","","","","","","","","",""
"120830","post","lima-apartment","","","no","","","","","","","","","","","","","","",""
"120840","post","badejani-room","","","no","","","","","","","","","","","","","","",""
"120841","post","house-for-rent-habilaj","","","no","","","","","","","","","","","","","","",""
"120853","post","2v1-center-apartment-4","","","no","","","","","","","","","","","","","","",""
"120854","post","home-shkodra","","","no","","","","","","","","","","","","","","",""
"120873","post","emblematic-house-3","","","no","","","","","","","","","","","","","","",""
"120883","post","gold-house-durres","","","no","","","","","","","","","","","","","","",""
"120893","post","vila-kinostudio-togu","","","no","","","","","","","","","","","","","","",""
"120894","post","family-joy-apartment","","","no","","","","","","","","","","","","","","",""
"120910","post","vila-kinostudio-togu-2","","","no","","","","","","","","","","","","","","",""
"120911","post","choco-apartment","","","no","","","","","","","","","","","","","","",""
"120924","post","casa-di-bruno","","","no","","","","","","","","","","","","","","",""
"120932","post","mountain-majesty","","","no","","","","","","","","","","","","","","",""
"120942","post","fafa-deluxe-apartments","","","no","","","","","","","","","","","","","","",""
"120952","post","villa-maci","","","no","","","","","","","","","","","","","","",""
"120959","post","dream-house","","","no","","","","","","","","","","","","","","",""
"120969","post","marias-apartments","","","no","","","","","","","","","","","","","","",""
"120979","post","idriz-house","","","no","","","","","","","","","","","","","","",""
"120985","post","dreamy-farm","","","no","","","","","","","","","","","","","","",""
"120995","post","palazzo-tirana","","","no","","","","","","","","","","","","","","",""
"121005","post","sophie-dream-apartment-city-center-beachfront-parking","","","no","","","","","","","","","","","","","","",""
"92726","post","view-apartment","","","no","","","","","","","","","","","","","","",""
"102497","post","central-apartment","","","no","","","","","","","","","","","","","","",""
"104717","post","guesthouse","","","no","","","","","","","","","","","","","","",""
"121015","post","adore-apartment-city-center","","","no","","","","","","","","","","","","","","",""
"121025","post","modern-cozy-apartment-10-min-walk-to-skanderbeg-square","","","no","","","","","","","","","","","","","","",""
"121035","post","re-apartament","","","no","","","","","","","","","","","","","","",""
"121044","post","cozy-apartament","","","no","","","","","","","","","","","","","","",""
"121054","post","asja-apartment-city-center","","","no","","","","","","","","","","","","","","",""
"121064","post","azure-apartments-tirana","","","no","","","","","","","","","","","","","","",""
"121074","post","spacious-and-cozy-apartment","","","no","","","","","","","","","","","","","","",""
"121090","post","muzeumi-apartment","","","no","","","","","","","","","","","","","","",""
"121097","post","big-garden-wood-house","","","no","","","","","","","","","","","","","","",""
"121107","post","corner-apartament","","","no","","","","","","","","","","","","","","",""
"121117","post","guesthouse-malaj","","","no","","","","","","","","","","","","","","",""
"121126","post","quiet-cozy-luminous-apartment","","","no","","","","","","","","","","","","","","",""
"121136","post","f-c-tirane","","","no","","","","","","","","","","","","","","",""
"121146","post","shomez-apartaments","","","no","","","","","","","","","","","","","","",""
"121150","post","shomez-apartament","","","no","","","","","","","","","","","","","","",""
"121156","post","villa-mile","","","no","","","","","","","","","","","","","","",""
"121176","post","family-apartment-by-vlora-office","","","no","","","","","","","","","","","","","","",""
"121196","post","the-warm-house","","","no","","","","","","","","","","","","","","",""
"121206","post","bliss-apartment","","","no","","","","","","","","","","","","","","",""
"121216","post","duomo-resort","","","no","","","","","","","","","","","","","","",""
"121228","post","cozy-apartment-in-golem","","","no","","","","","","","","","","","","","","",""
"121235","post","armands-apartament","","","no","","","","","","","","","","","","","","",""
"121245","post","nako-apartment","","","no","","","","","","","","","","","","","","",""
"121254","post","merys-location","","","no","","","","","","","","","","","","","","",""
"121263","post","beratinus-apartment","","","no","","","","","","","","","","","","","","",""
"121273","post","sueno-luxury-villa","","","no","","","","","","","","","","","","","","",""
"121283","post","elida-apartments","","","no","","","","","","","","","","","","","","",""
"121293","post","loft-apartment-by-holistay","","","no","","","","","","","","","","","","","","",""
"121303","post","wood-house-berat","","","no","","","","","","","","","","","","","","",""
"121313","post","guesthouse-klement","","","no","","","","","","","","","","","","","","",""
"121320","post","durres-garsonniere-close-to-the-beach","","","no","","","","","","","","","","","","","","",""
"121330","post","shtepi-perdhese","","","no","","","","","","","","","","","","","","",""
"121338","post","melnaz-apartament-1","","","no","","","","","","","","","","","","","","",""
"121348","post","melnaz-apartament-3","","","no","","","","","","","","","","","","","","",""
"121358","post","mh-apartment","","","no","","","","","","","","","","","","","","",""
"121368","post","21-apartament-near-korca-bazzar","","","no","","","","","","","","","","","","","","",""
"121378","post","panorama-seaview-lungomare","","","no","","","","","","","","","","","","","","",""
"121388","post","lila-bella-apartment","","","no","","","","","","","","","","","","","","",""
"121398","post","eras-downtown-appartment","","","no","","","","","","","","","","","","","","",""
"121408","post","easy-peasy-9th-floor-view-downtown","","","no","","","","","","","","","","","","","","",""
"121415","post","grand-new-bazaar-apartment","","","no","","","","","","","","","","","","","","",""
"121425","post","mountain-villa-in-zall-dardhe","","","no","","","","","","","","","","","","","","",""
"121435","post","the-heart-of-tirana","","","no","","","","","","","","","","","","","","",""
"121445","post","regis-apartment","","","no","","","","","","","","","","","","","","",""
"121454","post","guesthouse-sara","","","no","","","","","","","","","","","","","","",""
"121464","post","stylish-studio-apartment-new-bazaar-old-town","","","no","","","","","","","","","","","","","","",""
"121466","post","little-corner-hostel","","","no","","","","","","","","","","","","","","",""
"95130","post","apartment","","","no","","","","","","","","","","","","","","",""
"107990","post","4-seasons-apartment","","","no","","","","","","","","","","","","","","",""
"110893","post","casa-al-mare","","","no","","","","","","","","","","","","","","",""
"120655","post","lungomare-apartments","","","no","","","","","","","","","","","","","","",""
"121467","post","yellow-mood-brand-new-modern-apartment-in-best-area-of-the-city","","","no","","","","","","","","","","","","","","",""
"121486","post","cosy-urban-retreat","","","no","","","","","","","","","","","","","","",""
"121496","post","rudi-xh-apartamant","","","no","","","","","","","","","","","","","","",""
"121506","post","the-nest-apartment-tirana","","","no","","","","","","","","","","","","","","",""
"121507","post","ora-central-duplex-apartment","","","no","","","","","","","","","","","","","","",""
"121519","post","villa-sunshine","","","no","","","","","","","","","","","","","","",""
"121520","post","moon-apartment-tirana","","","no","","","","","","","","","","","","","","",""
"121539","post","duemme-house","","","no","","","","","","","","","","","","","","",""
"121548","post","ral-apartments","","","no","","","","","","","","","","","","","","",""
"121567","post","ax-central-apartment","","","no","","","","","","","","","","","","","","",""
"121568","post","renas-apartment","","","no","","","","","","","","","","","","","","",""
"121587","post","joans-apartament","","","no","","","","","","","","","","","","","","",""
"121595","post","las-apartments-saranda","","","no","","","","","","","","","","","","","","",""
"121605","post","modern-apartment-city-center","","","no","","","","","","","","","","","","","","",""
"121615","post","mishel-house-lovely-rental-unit-in-citycenter","","","no","","","","","","","","","","","","","","",""
"121625","post","kroipistolve","","","no","","","","","","","","","","","","","","",""
"121632","post","whole-flat-near-shkodra-lake","","","no","","","","","","","","","","","","","","",""
"121642","post","long-beach-apartment-golem","","","no","","","","","","","","","","","","","","",""
"121652","post","aquilo-rentals","","","no","","","","","","","","","","","","","","",""
"121654","post","stay-in-tirana-sunny-apartment-located-in-center-02","","","no","","","","","","","","","","","","","","",""
"121660","post","sara-yellow-apartment","","","no","","","","","","","","","","","","","","",""
"121670","post","vacation-951","","","no","","","","","","","","","","","","","","",""
"121673","post","villa-beliz","","","no","","","","","","","","","","","","","","",""
"121694","post","villa-marlen","","","no","","","","","","","","","","","","","","",""
"121695","post","guest-house-armandos-2","","","no","","","","","","","","","","","","","","",""
"121706","post","large-renovated-beachside-apt-w-wi-fi-netflix","","","no","","","","","","","","","","","","","","",""
"121707","post","guest-house-rei","","","no","","","","","","","","","","","","","","",""
"121725","post","studio-near-u-s-embassy","","","no","","","","","","","","","","","","","","",""
"121726","post","tirana-art-apartments","","","no","","","","","","","","","","","","","","",""
"121745","post","rent-room-2-rolandi-apartments","","","no","","","","","","","","","","","","","","",""
"121746","post","nicolas-hill-apartment","","","no","","","","","","","","","","","","","","",""
"121769","post","dmitrii-apartment","","","no","","","","","","","","","","","","","","",""
"121779","post","bujtinat-peci","","","no","","","","","","","","","","","","","","",""
"121787","post","waveside-apartment-getaway","","","no","","","","","","","","","","","","","","",""
"121797","post","urban-serenity-city-skyline-view-apartment-1","","","no","","","","","","","","","","","","","","",""
"121807","post","sunset-vibes-durres","","","no","","","","","","","","","","","","","","",""
"121817","post","villa-oleandro","","","no","","","","","","","","","","","","","","",""
"121829","post","stay-more","","","no","","","","","","","","","","","","","","",""
"121847","post","vila7-divjake","","","no","","","","","","","","","","","","","","",""
"121857","post","aj-apartments-hidden-gem-in-front-of-taiwan-center","","","no","","","","","","","","","","","","","","",""
"121867","post","sea-view-apartment-in-promenade","","","no","","","","","","","","","","","","","","",""
"121877","post","luxury-apartment-tirana","","","no","","","","","","","","","","","","","","",""
"121886","post","cactus-apartments","","","no","","","","","","","","","","","","","","",""
"121894","post","apartments-jungle","","","no","","","","","","","","","","","","","","",""
"121904","post","perfect-location-beautiful-apartment","","","no","","","","","","","","","","","","","","",""
"121914","post","stone-city-apartament","","","no","","","","","","","","","","","","","","",""
"121924","post","eja-apartment-1","","","no","","","","","","","","","","","","","","",""
"121934","post","vlora-best-room","","","no","","","","","","","","","","","","","","",""
"121942","post","hera-tirana-suite-deluxe","","","no","","","","","","","","","","","","","","",""
"121952","post","new-bazar-luxury-apartment","","","no","","","","","","","","","","","","","","",""
"121962","post","fm-apartament","","","no","","","","","","","","","","","","","","",""
"121972","post","urban-serenity-skyline-view-apartment-2","","","no","","","","","","","","","","","","","","",""
"121982","post","rafaels-studio-23","","","no","","","","","","","","","","","","","","",""
"121992","post","splendid-apartment","","","no","","","","","","","","","","","","","","",""
"122002","post","regal-retreat","","","no","","","","","","","","","","","","","","",""
"122009","post","nana","","","no","","","","","","","","","","","","","","",""
"122024","post","sunset-studio","","","no","","","","","","","","","","","","","","",""
"122032","post","city-apartments","","","no","","","","","","","","","","","","","","",""
"122060","post","villa-agos","","","no","","","","","","","","","","","","","","",""
"122070","post","bllok-scandi-apartments-1","","","no","","","","","","","","","","","","","","",""
"122078","post","lucy-21-square-apartment","","","no","","","","","","","","","","","","","","",""
"122088","post","nice-apartment-with-cityview","","","no","","","","","","","","","","","","","","",""
"122098","post","top-view-shkodra-180","","","no","","","","","","","","","","","","","","",""
"122106","post","top-view-180","","","no","","","","","","","","","","","","","","",""
"122114","post","modern-marvel-apartment","","","no","","","","","","","","","","","","","","",""
"122124","post","spacious-city-paradise-3br-apt-in-the-heart-of-tirana","","","no","","","","","","","","","","","","","","",""
"122134","post","suncity-tirana-luxury-apartments","","","no","","","","","","","","","","","","","","",""
"122144","post","rubis-apartament","","","no","","","","","","","","","","","","","","",""
"122154","post","te-raqi","","","no","","","","","","","","","","","","","","",""
"122161","post","rozafa-fish-city-hotel","","","no","","","","","","","","","","","","","","",""
"122169","post","vila-kani","","","no","","","","","","","","","","","","","","",""
"122179","post","stonehouse-villa","","","no","","","","","","","","","","","","","","",""
"122186","post","maison-dartiste","","","no","","","","","","","","","","","","","","",""
"122194","post","apartment-city-center","","","no","","","","","","","","","","","","","","",""
"122204","post","daily-apartments-durres-a20","","","no","","","","","","","","","","","","","","",""
"122211","post","best-location-in-durres","","","no","","","","","","","","","","","","","","",""
"122218","post","milas-beach-apartment","","","no","","","","","","","","","","","","","","",""
"122228","post","landliches-wohnen-in-albanien","","","no","","","","","","","","","","","","","","",""
"122238","post","daily-apartments-durres-a13","","","no","","","","","","","","","","","","","","",""
"122248","post","golden-center-apartment","","","no","","","","","","","","","","","","","","",""
"122258","post","deas-home","","","no","","","","","","","","","","","","","","",""
"122268","post","next-apartments","","","no","","","","","","","","","","","","","","",""
"122278","post","daniel","","","no","","","","","","","","","","","","","","",""
"122291","post","cico-apartment","","","no","","","","","","","","","","","","","","",""
"122300","post","d-rooms-sheshi-wilson","","","no","","","","","","","","","","","","","","",""
"122310","post","vacation-939","","","no","","","","","","","","","","","","","","",""
"122320","post","a-j-apartment","","","no","","","","","","","","","","","","","","",""
"122329","post","alles-mine-peza-modern-apartment","","","no","","","","","","","","","","","","","","",""
"122349","post","zzz-apartment","","","no","","","","","","","","","","","","","","",""
"122359","post","zarlett-house-pazari-ri-villa-with-gardenparking","","","no","","","","","","","","","","","","","","",""
"122369","post","skyline-panoramic-apartment","","","no","","","","","","","","","","","","","","",""
"122379","post","hotel-ambassador-voskopoje","","","no","","","","","","","","","","","","","","",""
"122386","post","green-terrace-apartment-7","","","no","","","","","","","","","","","","","","",""
"122396","post","tirana-lake-park","","","no","","","","","","","","","","","","","","",""
"122406","post","secret-garden","","","no","","","","","","","","","","","","","","",""
"122416","post","kinza-apartment","","","no","","","","","","","","","","","","","","",""
"65599","post","city-center-apartment","","","no","","","","","","","","","","","","","","",""
"122426","post","central-2bd-villa","","","no","","","","","","","","","","","","","","",""
"122436","post","new-bazaar-flat-w-24h-self-check-in","","","no","","","","","","","","","","","","","","",""
"122446","post","smart-by-tsa","","","no","","","","","","","","","","","","","","",""
"122456","post","casa-con-impronta-retro","","","no","","","","","","","","","","","","","","",""
"122465","post","jonian-boutique-hotel","","","no","","","","","","","","","","","","","","",""
"122467","post","antonela-apartment","","","no","","","","","","","","","","","","","","",""
"122473","post","luka-apartment-in-sarande","","","no","","","","","","","","","","","","","","",""
"122483","post","hb-apartments-vlore","","","no","","","","","","","","","","","","","","",""
"122490","post","hotel-nordic-al","","","no","","","","","","","","","","","","","","",""
"122500","post","kevi-s-place","","","no","","","","","","","","","","","","","","",""
"122510","post","emma-ella-apartment","","","no","","","","","","","","","","","","","","",""
"122520","post","regina-palm-resort","","","no","","","","","","","","","","","","","","",""
"122530","post","kokaj3b","","","no","","","","","","","","","","","","","","",""
"122534","post","villa-samis-garden","","","no","","","","","","","","","","","","","","",""
"122544","post","homestay-peshkopi","","","no","","","","","","","","","","","","","","",""
"122555","post","trio-apartments-city-center-tirana","","","no","","","","","","","","","","","","","","",""
"122562","post","luxury-apartment-in-tirana-kdk","","","no","","","","","","","","","","","","","","",""
"122592","post","senri-apartments","","","no","","","","","","","","","","","","","","",""
"122599","post","sirel-home","","","no","","","","","","","","","","","","","","",""
"122609","post","wg-hotel","","","no","","","","","","","","","","","","","","",""
"122616","post","botanic-loft","","","no","","","","","","","","","","","","","","",""
"122626","post","mercato-durres-56","","","no","","","","","","","","","","","","","","",""
"122634","post","bean-apartments-2","","","no","","","","","","","","","","","","","","",""
"122640","post","hero-by-circle","","","no","","","","","","","","","","","","","","",""
"122650","post","alan-apartments-tirana","","","no","","","","","","","","","","","","","","",""
"122660","post","vkrk","","","no","","","","","","","","","","","","","","",""
"122670","post","comfort-inn-new-boulevard","","","no","","","","","","","","","","","","","","",""
"122680","post","the-elevated-abode-luxe-loft","","","no","","","","","","","","","","","","","","",""
"122690","post","vila-29a","","","no","","","","","","","","","","","","","","",""
"122700","post","xhaferri-guesthouse","","","no","","","","","","","","","","","","","","",""
"122705","post","shkodra-home","","","no","","","","","","","","","","","","","","",""
"122714","post","suncity-tirana-luxury-apartments-ap-01","","","no","","","","","","","","","","","","","","",""
"122723","post","nucis-place-2-entire-sunny-apartment-with-balcony","","","no","","","","","","","","","","","","","","",""
"122733","post","vila-mete-apartments","","","no","","","","","","","","","","","","","","",""
"122743","post","gled-studioflat","","","no","","","","","","","","","","","","","","",""
"122753","post","tirana-lake-view-w-24-check-in","","","no","","","","","","","","","","","","","","",""
"122763","post","tirana-center-apartment-30m-from-center","","","no","","","","","","","","","","","","","","",""
"122773","post","gerald-ferhati","","","no","","","","","","","","","","","","","","",""
"122779","post","apartamente-me-qera","","","no","","","","","","","","","","","","","","",""
"122786","post","argen-apartment","","","no","","","","","","","","","","","","","","",""
"122796","post","full-sea-view-center-2-bedroom","","","no","","","","","","","","","","","","","","",""
"122806","post","city-center-apartment-new-bazaar","","","no","","","","","","","","","","","","","","",""
"122816","post","alesia-hospitality","","","no","","","","","","","","","","","","","","",""
"122827","post","fleeville-apartment-tirana","","","no","","","","","","","","","","","","","","",""
"122837","post","shtepi-pushimi-pogradec","","","no","","","","","","","","","","","","","","",""
"122856","post","terravista-apartments","","","no","","","","","","","","","","","","","","",""
"122863","post","hotel-sa","","","no","","","","","","","","","","","","","","",""
"122871","post","central-apartment-with-balcony-2","","","no","","","","","","","","","","","","","","",""
"122877","post","city-nest","","","no","","","","","","","","","","","","","","",""
"81798","post","sweet-home","","","no","","","","","","","","","","","","","","",""
"113923","post","sea-view-apartament","","","no","","","","","","","","","","","","","","",""
"120258","post","home-sweet-home","","","no","","","","","","","","","","","","","","",""
"122887","post","seasunsand-luxury-apartment-in-durres","","","no","","","","","","","","","","","","","","",""
"122897","post","faces-places-boutique-hotel","","","no","","","","","","","","","","","","","","",""
"122904","post","selis-room","","","no","","","","","","","","","","","","","","",""
"122914","post","the-seaside-oasis-apartment","","","no","","","","","","","","","","","","","","",""
"122924","post","l-l-maison","","","no","","","","","","","","","","","","","","",""
"122926","post","one-bd-flat-near-center-with-24h-self-check-in","","","no","","","","","","","","","","","","","","",""
"122936","post","edi-murrizi","","","no","","","","","","","","","","","","","","",""
"122946","post","illyrian-studio-tirana","","","no","","","","","","","","","","","","","","",""
"122953","post","villa-stergjo","","","no","","","","","","","","","","","","","","",""
"122964","post","blue-sky-paradise","","","no","","","","","","","","","","","","","","",""
"122974","post","elite-villa","","","no","","","","","","","","","","","","","","",""
"122984","post","ferhati-apartament","","","no","","","","","","","","","","","","","","",""
"122994","post","the-met-apartments","","","no","","","","","","","","","","","","","","",""
"122995","post","pazari-apartment","","","no","","","","","","","","","","","","","","",""
"123005","post","apartament-pogradeci","","","no","","","","","","","","","","","","","","",""
"123014","post","villa-pasha","","","no","","","","","","","","","","","","","","",""
"123024","post","francis-apartment-no-3","","","no","","","","","","","","","","","","","","",""
"123034","post","lovely-apartment-new-boulevard-tirana-center-04","","","no","","","","","","","","","","","","","","",""
"123051","post","vlora-apartament","","","no","","","","","","","","","","","","","","",""
"123061","post","fit-five","","","no","","","","","","","","","","","","","","",""
"123063","post","rudi","","","no","","","","","","","","","","","","","","",""
"123069","post","beautiful-apartment-in-tirana","","","no","","","","","","","","","","","","","","",""
"123085","post","green-terrace-apartment-8","","","no","","","","","","","","","","","","","","",""
"123094","post","metro-hotel-terminal","","","no","","","","","","","","","","","","","","",""
"123101","post","kristi-home-3","","","no","","","","","","","","","","","","","","",""
"123111","post","mercato-74","","","no","","","","","","","","","","","","","","",""
"123121","post","dioras-apartment","","","no","","","","","","","","","","","","","","",""
"123131","post","studio-apartment-valentina","","","no","","","","","","","","","","","","","","",""
"123141","post","square-inn","","","no","","","","","","","","","","","","","","",""
"123151","post","rooftop-condo-skanderbeg-square-w-24h-check-in","","","no","","","","","","","","","","","","","","",""
"123171","post","vilat-alpine-golden-gjinar","","","no","","","","","","","","","","","","","","",""
"123181","post","2-floor-villa","","","no","","","","","","","","","","","","","","",""
"123191","post","stay-in-tirana-sunny-3-bedrooms-apartment-located-in-center-05","","","no","","","","","","","","","","","","","","",""
"123199","post","house-la-frateli","","","no","","","","","","","","","","","","","","",""
"123209","post","laguna-e-re","","","no","","","","","","","","","","","","","","",""
"123218","post","resort-zdrava","","","no","","","","","","","","","","","","","","",""
"123221","post","seasunsand-cosy-apartment-in-durres","","","no","","","","","","","","","","","","","","",""
"123230","post","lovely-apartment-in-the-center","","","no","","","","","","","","","","","","","","",""
"123240","post","skyen-luxury-apartments","","","no","","","","","","","","","","","","","","",""
"123250","post","xhiro-nshkoder-apartments","","","no","","","","","","","","","","","","","","",""
"123257","post","reis-apartment-korce","","","no","","","","","","","","","","","","","","",""
"123265","post","villa-mefaja","","","no","","","","","","","","","","","","","","",""
"123272","post","wanderlust-inn-harmony-house-vibrant-stay","","","no","","","","","","","","","","","","","","",""
"123279","post","hoteleri-ervisi","","","no","","","","","","","","","","","","","","",""
"123289","post","guesthouse-albi","","","no","","","","","","","","","","","","","","",""
"123317","post","infinity-villa","","","no","","","","","","","","","","","","","","",""
"123327","post","near-me-apartments","","","no","","","","","","","","","","","","","","",""
"75823","post","new-apartament","","","no","","","","","","","","","","","","","","",""
"77422","post","yourhome","","","no","","","","","","","","","","","","","","",""
"123307","post","seaview","","","no","","","","","","","","","","","","","","",""
"123337","post","sunset-oasis-getaway","","","no","","","","","","","","","","","","","","",""
"123347","post","apartment-holiday","","","no","","","","","","","","","","","","","","",""
"123357","post","vila-pushimi-gjergji-joga","","","no","","","","","","","","","","","","","","",""
"123379","post","hana-private-home","","","no","","","","","","","","","","","","","","",""
"123391","post","apartament-pushimi","","","no","","","","","","","","","","","","","","",""
"123399","post","plazhi-iliria-durres-albania","","","no","","","","","","","","","","","","","","",""
"123407","post","cozy-city-centre-rest-2br","","","no","","","","","","","","","","","","","","",""
"123417","post","sasso-bianco-apartment-13","","","no","","","","","","","","","","","","","","",""
"123427","post","bujtina-vasili","","","no","","","","","","","","","","","","","","",""
"123437","post","guris-home","","","no","","","","","","","","","","","","","","",""
"123447","post","qielli-mes-pallateve","","","no","","","","","","","","","","","","","","",""
"123457","post","new-apartment","","","no","","","","","","","","","","","","","","",""
"123463","post","velar-hotel-boutique","","","no","","","","","","","","","","","","","","",""
"123470","post","eka-luxury-city-center-apartments","","","no","","","","","","","","","","","","","","",""
"123480","post","premium-marina-center-beachfront","","","no","","","","","","","","","","","","","","",""
"123490","post","tirana-centre-comfortinn-apartments","","","no","","","","","","","","","","","","","","",""
"123500","post","gjirokastra-design-apartments","","","no","","","","","","","","","","","","","","",""
"123507","post","shkodra-apartment","","","no","","","","","","","","","","","","","","",""
"123517","post","vini-apartment","","","no","","","","","","","","","","","","","","",""
"123520","post","tirana-urban-gateway-1","","","no","","","","","","","","","","","","","","",""
"123531","post","skerdi-room","","","no","","","","","","","","","","","","","","",""
"123541","post","square-21-apartment-1","","","no","","","","","","","","","","","","","","",""
"123551","post","square-21-apartment-3","","","no","","","","","","","","","","","","","","",""
"123569","post","quiet-comfortable-3-bedroom-home-with-pool-scutari","","","no","","","","","","","","","","","","","","",""
"123579","post","apartament-for-rent-komuna-e-parisit-qendra-kristal","","","no","","","","","","","","","","","","","","",""
"123582","post","doni-city-center-apartament","","","no","","","","","","","","","","","","","","",""
"123592","post","as-bllok-studio-apartment","","","no","","","","","","","","","","","","","","",""
"123599","post","eden-tushi","","","no","","","","","","","","","","","","","","",""
"123605","post","groses-und-schones-zimmer-mit-balkon","","","no","","","","","","","","","","","","","","",""
"123615","post","favourite-airbnb","","","no","","","","","","","","","","","","","","",""
"123624","post","albanian-gem-in-kucove","","","no","","","","","","","","","","","","","","",""
"123636","post","sina-sunnyvilla","","","no","","","","","","","","","","","","","","",""
"123642","post","apartament-saranda","","","no","","","","","","","","","","","","","","",""
"123655","post","ambassador-hospitality","","","no","","","","","","","","","","","","","","",""
"123671","post","shehu-villa","","","no","","","","","","","","","","","","","","",""
"123681","post","ονειρική-απόδραση","","","no","","","","","","","","","","","","","","",""
"123689","post","new-villa-apartment","","","no","","","","","","","","","","","","","","",""
"123699","post","hotel-desaret","","","no","","","","","","","","","","","","","","",""
"123707","post","valbona-resort-spa","","","no","","","","","","","","","","","","","","",""
"123714","post","alfa-villa","","","no","","","","","","","","","","","","","","",""
"123724","post","diarla-home","","","no","","","","","","","","","","","","","","",""
"123734","post","room-studio-deluxe","","","no","","","","","","","","","","","","","","",""
"123744","post","dreamy-escape","","","no","","","","","","","","","","","","","","",""
"123754","post","sala-1-apartment","","","no","","","","","","","","","","","","","","",""
"123764","post","ayso-inn-tirana-city-center","","","no","","","","","","","","","","","","","","",""
"123772","post","sala-4-apartment","","","no","","","","","","","","","","","","","","",""
"123782","post","retro-seven","","","no","","","","","","","","","","","","","","",""
"74240","post","hotel-tirona","","","no","","","","","","","","","","","","","","",""
"90274","post","ajsi-apartments","","","no","","","","","","","","","","","","","","",""
"119085","post","apartment-next-to-block-district","","","no","","","","","","","","","","","","","","",""
"123792","post","vintage-seven","","","no","","","","","","","","","","","","","","",""
"123801","post","suka-mkushit","","","no","","","","","","","","","","","","","","",""
"123811","post","pazari-i-ri-central-cozy-stay","","","no","","","","","","","","","","","","","","",""
"123813","post","elois-luxury-apartment","","","no","","","","","","","","","","","","","","",""
"123823","post","maison-de-la-mer","","","no","","","","","","","","","","","","","","",""
"123833","post","cozy-stay-in-the-heart-of-tirana","","","no","","","","","","","","","","","","","","",""
"123842","post","eden-apartment-2br-family-friendly","","","no","","","","","","","","","","","","","","",""
"123853","post","amars-apartment","","","no","","","","","","","","","","","","","","",""
"123873","post","properhome-saranda","","","no","","","","","","","","","","","","","","",""
"123883","post","apartments-fabio","","","no","","","","","","","","","","","","","","",""
"123890","post","guesthouse-arben-selimaj","","","no","","","","","","","","","","","","","","",""
"123897","post","tirana-hideaways","","","no","","","","","","","","","","","","","","",""
"123907","post","heart-of-tirana-apartment","","","no","","","","","","","","","","","","","","",""
"123917","post","a-casa-bnbair-tirana","","","no","","","","","","","","","","","","","","",""
"123919","post","tirana-daylight-apartment","","","no","","","","","","","","","","","","","","",""
"123924","post","albora-guest-house","","","no","","","","","","","","","","","","","","",""
"123934","post","grandpa-house-attic-app-4","","","no","","","","","","","","","","","","","","",""
"123941","post","sui-apartment","","","no","","","","","","","","","","","","","","",""
"123968","post","bougainville-saranda-apartment","","","no","","","","","","","","","","","","","","",""
"123978","post","modern-beachside-apartment-100mbs","","","no","","","","","","","","","","","","","","",""
"123988","post","hotel-zogu","","","no","","","","","","","","","","","","","","",""
"123995","post","luxury-apartments","","","no","","","","","","","","","","","","","","",""
"124003","post","apartment-in-gjiri-lalezit-san-pietro","","","no","","","","","","","","","","","","","","",""
"124011","post","centrum-apartment-durres","","","no","","","","","","","","","","","","","","",""
